!Housing prices part 2 csv
!Represents quality of house, area, etc
!
Id|ActiveDate|EndDate|MSSubClass|MSZoning|LotFrontage|LotArea|Street|Alley|LotShape|LandContour|Utilities|LotConfig|LandSlope|Neighborhood|Condition1|Condition2|BldgType|HouseStyle|OverallQual|OverallCond|YearBuilt|YearRemodAdd|RoofStyle|RoofMatl|Exterior1st|Exterior2nd|MasVnrType|MasVnrArea|ExterQual|ExterCond|Foundation|BsmtQual|BsmtCond|BsmtExposure|BsmtFinType1|BsmtFinSF1|BsmtFinType2|BsmtFinSF2|BsmtUnfSF|Heating|HeatingQC|CentralAir|Electrical|1stFlrSF|2ndFlrSF|LowQualFinSF|BsmtFullBath|BsmtHalfBath|FullBath|HalfBath|BedroomAbvGr|KitchenAbvGr|KitchenQual|TotRmsAbvGrd|Functional|Fireplaces|FireplaceQu|GarageType|GarageYrBlt|GarageFinish|GarageCars|GarageArea|GarageQual|GarageCond|PavedDrive|WoodDeckSF|OpenPorchSF|EnclosedPorch|3SsnPorch|ScreenPorch|PoolArea|PoolQC|Fence|MiscFeature|MiscVal|SaleType|SaleCondition|SalePrice|DealCode|DateSold
1054|25/02/2018|05/08/2025 12:00:00|20|RL|68|8562|Pave|NA|Reg|Lvl|AllPub|Inside|Mod|Edwards|Norm|Norm|1Fam|1Story|5|6|1957|2002|Hip|CompShg|HdBoard|HdBoard|Stone|145|TA|TA|CBlock|TA|TA|Av|Rec|383|Unf|0|833|GasA|Ex|Y|FuseA|1526|0|0|0|0|1|0|4|1|TA|7|Min2|1|Gd|Basment|1957|Unf|1|364|TA|TA|Y|116|78|0|0|0|0|NA|NA|NA|0|WD|Normal|144500,00|N/a|20/5/2010
1055|25/02/2018|05/09/2025 12:00:00|60|RL|90|11367|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|CollgCr|Norm|Norm|1Fam|2Story|8|5|2002|2002|Gable|CompShg|VinylSd|VinylSd|BrkFace|210|Gd|TA|PConc|Gd|TA|Mn|GLQ|932|Unf|0|133|GasA|Ex|Y|SBrkr|1091|898|0|1|0|2|1|3|1|Gd|7|Typ|1|Gd|Attchd|2002|Fin|2|586|TA|TA|Y|199|60|0|0|0|0|NA|NA|NA|0|WD|Normal|255000,00|N/a|20/11/2006
1056|25/02/2018|05/10/2025 12:00:00|20|RL|104|11361|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|1Story|6|5|1976|1976|Gable|CompShg|Plywood|Plywood|BrkFace|160|TA|TA|CBlock|Gd|TA|No|ALQ|644|Unf|0|549|GasA|TA|Y|SBrkr|1523|0|0|0|1|2|0|3|1|TA|7|Typ|1|TA|Attchd|1976|Fin|2|478|TA|TA|Y|0|0|0|0|189|0|NA|MnPrv|NA|0|COD|Abnorml|180000,00|N/a|20/5/2008
1057|25/02/2018|05/11/2025 12:00:00|120|RL|43|7052|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|TwnhsE|1Story|7|5|2005|2005|Gable|CompShg|VinylSd|VinylSd|Stone|240|Gd|TA|PConc|Gd|TA|Av|GLQ|659|Unf|0|705|GasA|Ex|Y|SBrkr|1364|0|0|1|0|2|0|2|1|Gd|6|Typ|1|Gd|Attchd|2005|RFn|2|484|TA|TA|Y|192|36|0|0|0|0|NA|NA|NA|0|WD|Normal|185850,00|N/a|20/6/2006
1058|25/02/2018|05/12/2025 12:00:00|60|RL|NA|29959|Pave|NA|IR2|Lvl|AllPub|FR2|Gtl|NoRidge|Norm|Norm|1Fam|2Story|7|6|1994|1994|Gable|CompShg|HdBoard|HdBoard|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|595|Unf|0|378|GasA|Ex|Y|SBrkr|979|871|0|0|0|2|1|3|1|Gd|7|Typ|1|Gd|BuiltIn|1994|Fin|2|467|TA|TA|Y|168|98|0|0|0|0|NA|NA|NA|0|WD|Normal|248000,00|N/a|20/1/2009
1059|25/02/2018|05/13/2025 12:00:00|60|RL|96|11308|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|9|5|2008|2008|Gable|CompShg|VinylSd|VinylSd|Stone|154|Ex|TA|PConc|Ex|TA|Av|GLQ|936|Unf|0|168|GasA|Ex|Y|SBrkr|1130|1054|0|1|0|2|1|3|1|Ex|10|Typ|1|Gd|Attchd|2008|Fin|3|836|TA|TA|Y|0|102|0|0|0|0|NA|NA|NA|0|WD|Normal|335000,00|N/a|20/7/2009
1060|25/02/2018|05/14/2025 12:00:00|50|RL|NA|11275|Pave|NA|IR1|HLS|AllPub|Corner|Mod|Crawfor|Norm|Norm|1Fam|1.5Fin|6|7|1932|1950|Gable|CompShg|MetalSd|MetalSd|BrkFace|480|TA|TA|CBlock|TA|TA|Mn|Rec|297|LwQ|557|0|GasA|TA|Y|SBrkr|1096|895|0|0|0|1|1|3|1|TA|7|Typ|1|Gd|Detchd|1977|Unf|2|432|TA|Fa|Y|0|0|19|0|0|0|NA|NA|NA|0|WD|Normal|220000,00|N/a|20/3/2007
1061|25/02/2018|05/15/2025 12:00:00|120|RL|41|4920|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|StoneBr|Norm|Norm|TwnhsE|1Story|8|5|2001|2001|Gable|CompShg|CemntBd|CmentBd|None|0|Gd|TA|PConc|Gd|TA|Mn|GLQ|616|Unf|0|722|GasA|Ex|Y|SBrkr|1338|0|0|1|0|2|0|2|1|Gd|6|Typ|0|NA|Attchd|2001|Fin|2|582|TA|TA|Y|0|0|170|0|0|0|NA|NA|NA|0|WD|Normal|213500,00|N/a|20/4/2010
1062|25/02/2018|05/16/2025 12:00:00|30|C (all)|120|18000|Grvl|NA|Reg|Low|AllPub|Inside|Gtl|IDOTRR|Norm|Norm|1Fam|1Story|3|4|1935|1950|Gable|CompShg|MetalSd|MetalSd|None|0|Fa|TA|CBlock|TA|TA|No|Unf|0|Unf|0|894|GasA|TA|Y|SBrkr|894|0|0|0|0|1|0|2|1|TA|6|Typ|0|NA|Detchd|1994|RFn|3|1248|TA|TA|Y|0|20|0|0|0|0|NA|NA|Shed|560|ConLD|Normal|81000,00|N/a|20/8/2008
1063|25/02/2018|05/17/2025 12:00:00|190|RM|85|13600|Pave|Grvl|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Norm|Norm|2fmCon|2Story|5|5|1900|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|BrkTil|TA|TA|No|Unf|0|Unf|0|662|GasA|TA|N|SBrkr|1422|915|0|0|0|2|0|5|2|TA|10|Min2|0|NA|Detchd|1945|Unf|2|560|TA|TA|Y|0|57|0|0|0|0|NA|NA|NA|0|WD|Normal|90000,00|N/a|20/9/2007
1064|25/02/2018|05/18/2025 12:00:00|30|RM|50|6000|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Artery|Norm|1Fam|1Story|6|6|1925|1980|Gable|CompShg|MetalSd|MetalSd|None|0|TA|Gd|BrkTil|TA|TA|No|BLQ|397|Unf|0|706|GasA|Gd|Y|SBrkr|1103|0|0|0|0|1|0|2|1|Gd|5|Typ|1|Gd|Detchd|1976|Unf|2|440|TA|TA|Y|166|120|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|110500,00|N/a|20/7/2006
1065|25/02/2018|05/19/2025 12:00:00|20|RL|NA|11000|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|6|1966|1966|Gable|CompShg|Plywood|Plywood|BrkFace|200|TA|TA|CBlock|TA|TA|Mn|BLQ|740|Rec|230|184|GasA|Ex|Y|SBrkr|1154|0|0|0|0|1|1|3|1|TA|6|Typ|1|Po|Attchd|1966|RFn|2|480|TA|TA|Y|0|58|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|154000,00|N/a|20/11/2009
1066|25/02/2018|05/20/2025 12:00:00|60|RL|80|14000|Pave|NA|Reg|Lvl|AllPub|Inside|Mod|ClearCr|Norm|Norm|1Fam|2Story|7|5|1996|1997|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|Gd|TA|PConc|Ex|TA|Gd|GLQ|1201|Unf|0|105|GasA|Ex|Y|SBrkr|1306|954|0|1|0|2|1|3|1|Gd|7|Typ|0|NA|Attchd|1996|RFn|2|533|TA|TA|Y|296|44|0|0|0|0|NA|NA|NA|0|WD|Normal|328000,00|N/a|20/4/2010
1067|25/02/2018|05/21/2025 12:00:00|60|RL|59|7837|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|6|7|1993|1994|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|799|GasA|Gd|Y|SBrkr|799|772|0|0|0|2|1|3|1|TA|7|Typ|1|TA|Attchd|1993|RFn|2|380|TA|TA|Y|0|40|0|0|0|0|NA|NA|NA|0|WD|Normal|178000,00|N/a|20/5/2009
1068|25/02/2018|05/22/2025 12:00:00|60|RL|80|9760|Pave|NA|Reg|Lvl|AllPub|Inside|Mod|NAmes|Norm|Norm|1Fam|2Story|6|6|1964|1964|Gable|CompShg|HdBoard|HdBoard|BrkFace|360|TA|TA|CBlock|TA|TA|Gd|GLQ|674|LwQ|106|0|GasA|TA|Y|SBrkr|798|813|0|1|0|1|1|4|1|TA|7|Typ|0|NA|Attchd|1964|RFn|2|442|TA|TA|Y|328|128|0|0|189|0|NA|NA|NA|0|WD|Normal|167900,00|N/a|20/6/2008
1069|25/02/2018|05/23/2025 12:00:00|160|RM|42|3964|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|MeadowV|Norm|Norm|TwnhsE|2Story|6|4|1973|1973|Gable|CompShg|CemntBd|CmentBd|None|0|TA|TA|CBlock|Gd|TA|No|ALQ|837|Unf|0|105|GasA|Gd|Y|SBrkr|1291|1230|0|1|0|2|1|5|1|TA|10|Maj1|1|Gd|Attchd|1973|Fin|2|576|TA|TA|Y|728|20|0|0|0|0|NA|GdPrv|NA|0|WD|Normal|151400,00|N/a|20/6/2006
1070|25/02/2018|05/24/2025 12:00:00|45|RL|60|9600|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1.5Unf|5|7|1949|2003|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|ALQ|220|Unf|0|625|GasA|TA|Y|SBrkr|893|0|0|0|1|1|0|2|1|Gd|4|Typ|0|NA|Detchd|1985|Unf|2|576|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|135000,00|N/a|20/5/2007
1071|25/02/2018|05/25/2025 12:00:00|20|RL|72|10152|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|5|1956|1956|Hip|CompShg|MetalSd|MetalSd|BrkFace|120|TA|TA|CBlock|TA|TA|No|BLQ|586|Unf|0|462|GasA|TA|Y|SBrkr|1048|0|0|1|0|1|0|3|1|TA|6|Typ|0|NA|Attchd|1956|Unf|1|286|TA|TA|Y|0|20|0|0|192|0|NA|NA|NA|0|WD|Normal|135000,00|N/a|20/6/2007
1072|25/02/2018|05/26/2025 12:00:00|60|RL|78|11700|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|RRAn|Norm|1Fam|2Story|6|6|1968|1968|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|Rec|298|Unf|0|429|GasA|Ex|Y|SBrkr|829|727|0|0|0|1|1|4|1|TA|8|Typ|0|NA|Attchd|1968|Unf|2|441|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|154000,00|N/a|20/5/2009
1073|25/02/2018|05/27/2025 12:00:00|50|RL|50|7585|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Artery|Norm|1Fam|1.5Fin|5|3|1948|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|Fa|Fa|Mn|Unf|0|Unf|0|810|GasA|Fa|Y|FuseA|1002|454|0|1|1|1|0|4|1|TA|7|Typ|1|TA|Detchd|1954|Unf|1|280|TA|TA|P|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|91500,00|N/a|20/8/2006
1074|25/02/2018|05/28/2025 12:00:00|60|RL|75|7950|Pave|NA|IR1|Bnk|AllPub|Corner|Gtl|Edwards|Norm|Norm|1Fam|2Story|6|6|1977|1977|Hip|CompShg|HdBoard|Plywood|BrkFace|140|TA|TA|CBlock|TA|TA|No|BLQ|535|Unf|0|155|GasA|TA|Y|SBrkr|698|728|0|0|0|1|1|3|1|TA|6|Typ|0|NA|Attchd|1977|Fin|2|440|TA|TA|Y|252|0|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|159500,00|N/a|20/7/2009
1075|25/02/2018|05/29/2025 12:00:00|20|RL|74|8556|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|1240|GasA|Ex|Y|SBrkr|1240|0|0|0|0|2|0|2|1|Gd|5|Typ|0|NA|Attchd|2006|RFn|3|826|TA|TA|Y|140|93|0|0|0|0|NA|NA|NA|0|WD|Normal|194000,00|N/a|20/5/2007
1076|25/02/2018|05/30/2025 12:00:00|70|RL|75|13125|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Crawfor|Norm|Norm|1Fam|2Story|7|6|1940|1984|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|TA|TA|No|BLQ|410|Unf|0|390|GasA|TA|Y|SBrkr|960|780|0|0|0|1|1|3|1|TA|6|Typ|2|Gd|Attchd|1940|Unf|1|240|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|CWD|Normal|219500,00|N/a|20/7/2007
1077|25/02/2018|05/31/2025 12:00:00|50|RL|60|10800|Pave|Grvl|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Norm|Norm|1Fam|1.5Fin|5|8|1936|1989|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|CBlock|Fa|TA|No|ALQ|626|Unf|0|170|GasA|Gd|Y|SBrkr|1096|370|0|0|1|2|0|3|1|Gd|7|Min1|1|TA|Attchd|1950|Unf|2|566|TA|TA|Y|436|21|0|0|0|0|NA|NA|Shed|500|WD|Normal|170000,00|N/a|20/4/2006
1078|25/02/2018|06/01/2025 12:00:00|20|RL|NA|15870|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|5|1969|1969|Gable|CompShg|VinylSd|Plywood|None|0|TA|TA|CBlock|TA|TA|Mn|BLQ|75|Rec|791|230|GasA|Ex|Y|SBrkr|1096|0|0|1|0|1|0|3|1|TA|6|Typ|0|NA|Attchd|1969|Fin|1|299|TA|TA|Y|240|32|0|0|0|0|NA|NA|NA|0|WD|Abnorml|138800,00|N/a|20/3/2006
1079|25/02/2018|06/02/2025 12:00:00|120|RM|37|4435|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|TwnhsE|1Story|6|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|169|Gd|TA|PConc|Gd|TA|Mn|GLQ|662|Unf|0|186|GasA|Ex|Y|SBrkr|848|0|0|1|0|1|0|1|1|Gd|3|Typ|1|Gd|Attchd|2004|RFn|2|420|TA|TA|Y|140|0|0|0|0|0|NA|NA|NA|0|WD|Normal|155900,00|N/a|20/5/2006
1080|25/02/2018|06/03/2025 12:00:00|20|RL|65|8775|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|5|5|1994|1994|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|No|GLQ|495|Unf|0|495|GasA|Gd|Y|SBrkr|990|0|0|0|0|1|0|3|1|TA|5|Typ|0|NA|Attchd|1996|Unf|1|299|TA|TA|Y|0|64|0|0|0|0|NA|NA|NA|0|WD|Normal|126000,00|N/a|20/4/2007
1081|25/02/2018|06/04/2025 12:00:00|20|RL|80|11040|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NWAmes|Norm|Norm|1Fam|1Story|6|7|1971|2004|Gable|CompShg|VinylSd|VinylSd|BrkFace|144|Gd|Gd|CBlock|TA|TA|No|ALQ|656|Unf|0|602|GasA|Ex|Y|SBrkr|1258|0|0|0|1|2|0|3|1|Gd|5|Typ|0|NA|Attchd|1971|RFn|2|528|TA|TA|Y|55|0|0|216|0|0|NA|NA|NA|0|COD|Abnorml|145000,00|N/a|20/10/2008
1082|25/02/2018|06/05/2025 12:00:00|20|RL|75|7500|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|Sawyer|Feedr|Norm|1Fam|1Story|5|5|1963|1963|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|CBlock|TA|TA|No|ALQ|824|Unf|0|216|GasA|Fa|Y|SBrkr|1040|0|0|1|0|1|1|3|1|TA|5|Typ|0|NA|Attchd|1963|Fin|1|308|TA|TA|Y|0|0|220|0|0|0|NA|MnPrv|NA|0|WD|Normal|133000,00|N/a|20/6/2010
1083|25/02/2018|06/06/2025 12:00:00|20|RL|70|8749|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|7|5|2002|2002|Gable|CompShg|VinylSd|VinylSd|BrkFace|100|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|1459|GasA|Ex|Y|SBrkr|1459|0|0|0|0|2|0|3|1|Gd|6|Typ|1|Gd|Attchd|2002|RFn|2|527|TA|TA|Y|192|39|0|0|0|0|NA|NA|NA|0|WD|Normal|192000,00|N/a|20/9/2007
1084|25/02/2018|06/07/2025 12:00:00|20|RL|80|8800|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|6|1964|1964|Hip|CompShg|HdBoard|HdBoard|BrkFace|425|TA|TA|CBlock|TA|TA|No|BLQ|553|Unf|0|698|GasA|TA|Y|SBrkr|1251|0|0|1|0|1|0|3|1|TA|6|Typ|2|Gd|Attchd|1964|RFn|1|461|TA|TA|Y|0|116|0|0|0|0|NA|MnPrv|Shed|700|WD|Normal|160000,00|N/a|20/3/2006
1085|25/02/2018|06/08/2025 12:00:00|60|RL|NA|13031|Pave|NA|IR2|Lvl|AllPub|Corner|Gtl|Gilbert|Norm|Norm|1Fam|2Story|6|5|1995|1996|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|PConc|Gd|TA|No|ALQ|592|Unf|0|99|GasA|Gd|Y|SBrkr|691|807|0|0|0|2|1|3|1|TA|6|Typ|1|TA|Attchd|1995|Fin|2|409|TA|TA|Y|315|44|0|0|0|0|NA|NA|NA|0|WD|Normal|187500,00|N/a|20/7/2006
1086|25/02/2018|06/09/2025 12:00:00|85|RL|73|9069|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|SawyerW|Norm|Norm|1Fam|SFoyer|6|6|1992|1992|Gable|CompShg|HdBoard|HdBoard|None|0|TA|TA|PConc|Gd|TA|Av|GLQ|747|Unf|0|189|GasA|Ex|Y|SBrkr|996|0|0|1|0|1|0|2|1|Gd|5|Typ|0|NA|Attchd|1992|Unf|2|564|TA|TA|Y|120|0|0|0|0|0|NA|NA|NA|0|WD|Normal|147000,00|N/a|20/4/2010
1087|25/02/2018|06/10/2025 12:00:00|160|RM|NA|1974|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|MeadowV|Norm|Norm|TwnhsE|2Story|4|5|1973|1973|Gable|CompShg|CemntBd|CmentBd|None|0|TA|TA|CBlock|TA|TA|No|BLQ|334|Unf|0|212|GasA|TA|Y|SBrkr|546|546|0|0|0|1|1|3|1|TA|6|Typ|0|NA|Attchd|1973|RFn|1|286|TA|TA|Y|120|96|0|0|0|0|NA|NA|NA|0|WD|Normal|83500,00|N/a|20/5/2010
1088|25/02/2018|06/11/2025 12:00:00|60|FV|85|10574|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|2Story|8|5|2005|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Mn|Unf|0|Unf|0|1082|GasA|Ex|Y|SBrkr|1082|871|0|0|0|2|1|3|1|Gd|9|Typ|1|Gd|Attchd|2005|RFn|3|1043|TA|TA|Y|160|50|0|0|0|0|NA|NA|NA|0|WD|Normal|252000,00|N/a|20/5/2009
1089|25/02/2018|06/12/2025 12:00:00|160|RM|24|2522|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Norm|Norm|Twnhs|2Story|7|5|2004|2004|Gable|CompShg|VinylSd|VinylSd|Stone|50|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|970|GasA|Ex|Y|SBrkr|970|739|0|0|0|2|0|3|1|Gd|7|Maj1|0|NA|Detchd|2004|Unf|2|380|TA|TA|Y|0|40|0|0|0|0|NA|NA|NA|0|WD|Normal|137500,00|N/a|20/4/2006
1090|25/02/2018|06/13/2025 12:00:00|120|FV|37|3316|Pave|Pave|IR1|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|TwnhsE|1Story|8|5|2005|2005|Gable|CompShg|MetalSd|MetalSd|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|1039|Unf|0|208|GasA|Ex|Y|SBrkr|1247|0|0|1|0|1|1|1|1|Gd|4|Typ|1|Gd|Attchd|2005|Fin|2|550|TA|TA|Y|0|84|0|0|0|0|NA|NA|NA|0|WD|Normal|197000,00|N/a|20/4/2006
1091|25/02/2018|06/14/2025 12:00:00|90|RL|60|8544|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|Duplex|1Story|3|4|1950|1950|Gable|CompShg|BrkFace|BrkFace|None|0|TA|TA|Slab|NA|NA|NA|NA|0|NA|0|0|Wall|Fa|N|FuseA|1040|0|0|0|0|2|0|2|2|TA|6|Typ|0|NA|Detchd|1987|Unf|2|400|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|92900,00|N/a|20/6/2009
1092|25/02/2018|06/15/2025 12:00:00|160|FV|24|2160|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|Twnhs|2Story|7|5|1999|2000|Gable|CompShg|MetalSd|MetalSd|BrkFace|212|Gd|TA|PConc|Gd|TA|No|BLQ|510|Unf|0|90|GasA|Ex|Y|SBrkr|624|628|0|1|0|2|1|2|1|Gd|4|Typ|0|NA|Detchd|1999|Unf|2|462|TA|TA|Y|0|48|0|0|0|0|NA|NA|NA|0|WD|Normal|160000,00|N/a|20/3/2008
1093|25/02/2018|06/16/2025 12:00:00|50|RL|60|8400|Pave|NA|Reg|Bnk|AllPub|Inside|Gtl|SWISU|Norm|Norm|1Fam|1.5Fin|6|5|1925|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|PConc|TA|TA|No|Rec|423|Unf|0|758|GasA|Fa|Y|SBrkr|1390|304|0|0|0|2|0|4|1|TA|7|Typ|1|Gd|Detchd|1925|Unf|2|576|TA|TA|Y|342|0|128|0|0|0|NA|NA|NA|0|WD|Normal|136500,00|N/a|20/6/2008
1094|25/02/2018|06/17/2025 12:00:00|20|RL|71|9230|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|NAmes|Feedr|Norm|1Fam|1Story|5|8|1965|1998|Hip|CompShg|MetalSd|MetalSd|BrkFace|166|TA|TA|CBlock|TA|TA|Mn|GLQ|661|Unf|0|203|GasA|Gd|Y|SBrkr|1200|0|0|1|0|1|1|1|1|Gd|6|Typ|0|NA|Detchd|1977|Unf|2|884|TA|TA|Y|0|64|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|146000,00|N/a|20/10/2006
1095|25/02/2018|06/18/2025 12:00:00|20|RL|74|5868|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1956|2000|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|BLQ|248|Rec|240|448|GasA|Ex|Y|SBrkr|936|0|0|1|0|1|0|2|1|TA|4|Typ|0|NA|Attchd|1956|Fin|1|308|TA|TA|Y|0|0|80|0|160|0|NA|NA|NA|0|WD|Normal|129000,00|N/a|20/5/2010
1096|25/02/2018|06/19/2025 12:00:00|20|RL|78|9317|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|6|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|GLQ|24|Unf|0|1290|GasA|Gd|Y|SBrkr|1314|0|0|0|0|2|0|3|1|Gd|6|Typ|1|Gd|Attchd|2006|RFn|2|440|TA|TA|Y|0|22|0|0|0|0|NA|NA|NA|0|WD|Normal|176432,00|N/a|20/3/2007
1097|25/02/2018|06/20/2025 12:00:00|70|RM|60|6882|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|IDOTRR|Norm|Norm|1Fam|2Story|6|7|1914|2006|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|PConc|TA|TA|No|Unf|0|Unf|0|684|GasA|TA|Y|SBrkr|773|582|0|0|0|1|1|3|1|Gd|7|Typ|0|NA|NA|NA|NA|0|0|NA|NA|Y|136|0|115|0|0|0|NA|NA|NA|0|WD|Normal|127000,00|N/a|20/3/2007
1098|25/02/2018|06/21/2025 12:00:00|120|RL|NA|3696|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|StoneBr|Norm|Norm|TwnhsE|1Story|8|5|1986|1986|Gable|CompShg|HdBoard|HdBoard|None|0|Gd|TA|CBlock|Gd|TA|No|Unf|0|Unf|0|1074|GasA|Ex|Y|SBrkr|1088|0|0|0|0|1|1|2|1|Gd|5|Typ|0|NA|Attchd|1987|RFn|2|461|TA|TA|Y|0|74|137|0|0|0|NA|NA|NA|0|WD|Normal|170000,00|N/a|20/10/2007
1099|25/02/2018|06/22/2025 12:00:00|50|RM|50|6000|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Fin|4|6|1936|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|BrkTil|TA|TA|No|BLQ|672|Unf|0|0|GasA|TA|Y|SBrkr|757|567|0|0|0|1|0|3|1|TA|6|Typ|0|NA|Detchd|1936|Unf|1|240|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|128000,00|N/a|20/7/2009
1100|25/02/2018|06/23/2025 12:00:00|20|RL|82|11880|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NWAmes|RRAn|Norm|1Fam|1Story|7|5|1978|1978|Gable|CompShg|Plywood|Plywood|BrkFace|206|TA|TA|CBlock|Gd|TA|No|ALQ|704|Unf|0|567|GasA|TA|Y|SBrkr|1601|0|0|0|0|2|0|3|1|TA|7|Typ|1|TA|Attchd|1978|RFn|2|478|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|COD|Abnorml|157000,00|N/a|20/4/2009
