!Housing prices part 1 csv
!Represents quality of house, area, etc
!
Id|ActiveDate|EndDate|MSSubClass|MSZoning|LotFrontage|LotArea|Street|Alley|LotShape|LandContour|Utilities|LotConfig|LandSlope|Neighborhood|Condition1|Condition2|BldgType|HouseStyle|OverallQual|OverallCond|YearBuilt|YearRemodAdd|RoofStyle|RoofMatl|Exterior1st|Exterior2nd|MasVnrType|MasVnrArea|ExterQual|ExterCond|Foundation|BsmtQual|BsmtCond|BsmtExposure|BsmtFinType1|BsmtFinSF1|BsmtFinType2|BsmtFinSF2|BsmtUnfSF|Heating|HeatingQC|CentralAir|Electrical|1stFlrSF|2ndFlrSF|LowQualFinSF|BsmtFullBath|BsmtHalfBath|FullBath|HalfBath|BedroomAbvGr|KitchenAbvGr|KitchenQual|TotRmsAbvGrd|Functional|Fireplaces|FireplaceQu|GarageType|GarageYrBlt|GarageFinish|GarageCars|GarageArea|GarageQual|GarageCond|PavedDrive|WoodDeckSF|OpenPorchSF|EnclosedPorch|3SsnPorch|ScreenPorch|PoolArea|PoolQC|Fence|MiscFeature|MiscVal|SaleType|SaleCondition|SalePrice|DealCode|DateSold
340|25/02/2018|05/25/2023 12:00:00|20|RL|66|12400|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Feedr|Norm|1Fam|1Story|6|7|1958|1998|Hip|CompShg|Wd Sdng|Wd Sdng|BrkFace|176|TA|TA|CBlock|TA|Fa|No|Rec|585|Unf|0|630|GasA|TA|Y|FuseA|1215|0|0|0|0|1|0|3|1|TA|6|Typ|0|NA|Attchd|1958|Unf|1|297|TA|TA|Y|0|0|0|0|234|0|NA|NA|NA|0|WD|Normal|155000,00|N/a|20/6/2009
341|25/02/2018|05/26/2023 12:00:00|60|RL|85|14191|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Timber|Norm|Norm|1Fam|2Story|8|5|2002|2002|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|967|GasA|Ex|Y|SBrkr|993|915|0|0|0|2|1|4|1|Gd|9|Typ|0|NA|Attchd|2002|Fin|2|431|TA|TA|Y|135|0|0|0|0|0|NA|NA|NA|0|WD|Normal|202900,00|N/a|20/4/2010
342|25/02/2018|05/27/2023 12:00:00|20|RH|60|8400|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|SawyerW|Feedr|Norm|1Fam|1Story|4|4|1950|1950|Gable|CompShg|Wd Sdng|AsbShng|None|0|Fa|Fa|CBlock|TA|Fa|No|Unf|0|Unf|0|721|GasA|Gd|Y|SBrkr|841|0|0|0|0|1|0|2|1|TA|4|Typ|0|NA|CarPort|1950|Unf|1|294|TA|TA|N|250|0|24|0|0|0|NA|NA|NA|0|WD|Normal|82000,00|N/a|20/9/2009
343|25/02/2018|05/28/2023 12:00:00|90|RL|NA|8544|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|Duplex|1Story|3|4|1949|1950|Gable|CompShg|Stucco|Stucco|BrkFace|340|TA|TA|Slab|NA|NA|NA|NA|0|NA|0|0|Wall|Fa|N|FuseA|1040|0|0|0|0|2|0|2|2|TA|6|Typ|0|NA|Detchd|1949|Unf|2|400|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|87500,00|N/a|20/5/2006
344|25/02/2018|05/29/2023 12:00:00|120|RL|63|8849|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|TwnhsE|1Story|9|5|2005|2005|Hip|CompShg|MetalSd|MetalSd|BrkFace|616|Ex|TA|PConc|Ex|TA|No|GLQ|28|Unf|0|1656|GasA|Ex|Y|SBrkr|1684|0|0|0|0|2|0|2|1|Ex|6|Typ|1|Ex|Attchd|2005|RFn|2|564|TA|TA|Y|495|72|0|0|0|0|NA|NA|NA|0|WD|Normal|266000,00|N/a|20/7/2008
345|25/02/2018|05/30/2023 12:00:00|160|RM|36|2592|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|MeadowV|Norm|Norm|TwnhsE|2Story|5|3|1976|1976|Gable|CompShg|CemntBd|CmentBd|None|0|TA|TA|CBlock|Gd|TA|No|Rec|129|BLQ|232|175|GasA|TA|Y|SBrkr|536|576|0|0|0|1|1|3|1|TA|4|Typ|0|NA|Attchd|1976|Unf|1|336|TA|TA|Y|182|0|0|0|0|0|NA|NA|NA|0|WD|Normal|85000,00|N/a|20/4/2010
346|25/02/2018|05/31/2023 12:00:00|50|RL|65|6435|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|BrkSide|RRAn|Norm|1Fam|1.5Fin|6|5|1939|1950|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|BrkTil|TA|TA|No|Unf|0|Unf|0|972|GasA|Gd|Y|SBrkr|972|605|0|0|0|1|0|3|1|Fa|6|Typ|1|Gd|Detchd|1939|Unf|1|312|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|140200,00|N/a|20/10/2006
347|25/02/2018|06/01/2023 12:00:00|20|RL|NA|12772|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|8|1960|1998|Hip|CompShg|MetalSd|MetalSd|None|0|TA|Gd|CBlock|TA|TA|Mn|BLQ|498|Unf|0|460|GasA|TA|Y|SBrkr|958|0|0|0|0|1|0|2|1|TA|5|Typ|0|NA|Attchd|1960|RFn|1|301|TA|TA|Y|0|0|0|0|0|0|NA|NA|Gar2|15500|WD|Normal|151500,00|N/a|20/4/2007
348|25/02/2018|06/02/2023 12:00:00|20|RL|NA|17600|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|5|1960|1960|Gable|CompShg|Wd Sdng|Wd Sdng|BrkFace|30|TA|TA|CBlock|TA|TA|No|BLQ|1270|Unf|0|208|GasA|Ex|Y|FuseA|1478|0|0|1|0|2|0|3|1|TA|6|Typ|2|Gd|Attchd|1960|Unf|2|498|TA|TA|Y|0|40|0|0|0|0|NA|NA|NA|0|WD|Normal|157500,00|N/a|20/12/2009
349|25/02/2018|06/03/2023 12:00:00|160|RL|36|2448|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|Twnhs|2Story|7|5|2003|2004|Gable|CompShg|VinylSd|Wd Shng|Stone|106|Gd|TA|PConc|Gd|TA|No|GLQ|573|Unf|0|191|GasA|Ex|Y|SBrkr|764|862|0|1|0|2|1|2|1|Gd|6|Typ|0|NA|BuiltIn|2003|RFn|2|474|TA|TA|Y|0|27|0|0|0|0|NA|NA|NA|0|WD|Normal|154000,00|N/a|20/10/2008
350|25/02/2018|06/04/2023 12:00:00|60|RL|56|20431|Pave|NA|IR2|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|1Fam|2Story|9|5|2005|2006|Hip|CompShg|CemntBd|CmentBd|BrkFace|870|Ex|TA|PConc|Ex|TA|No|GLQ|1410|Unf|0|438|GasA|Ex|Y|SBrkr|1848|880|0|1|0|2|1|4|1|Ex|10|Typ|2|Ex|Attchd|2006|Fin|3|706|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|New|Partial|437154,00|N/a|20/4/2006
351|25/02/2018|06/05/2023 12:00:00|120|RL|68|7820|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NridgHt|Norm|Norm|TwnhsE|1Story|9|5|2007|2007|Hip|CompShg|MetalSd|MetalSd|BrkFace|362|Ex|TA|PConc|Ex|TA|No|Unf|0|Unf|0|1869|GasA|Ex|Y|SBrkr|1869|0|0|0|0|2|0|2|1|Ex|6|Typ|1|Gd|Attchd|2007|RFn|2|617|TA|TA|Y|210|54|0|0|0|0|NA|NA|NA|0|New|Partial|318061,00|N/a|20/12/2007
352|25/02/2018|06/06/2023 12:00:00|120|RL|NA|5271|Pave|NA|IR1|Low|AllPub|Inside|Mod|ClearCr|Norm|Norm|1Fam|1Story|7|5|1986|1986|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|PConc|Gd|TA|Gd|GLQ|1082|Unf|0|371|GasA|Gd|Y|SBrkr|1453|0|0|1|0|1|1|2|1|Gd|6|Typ|1|TA|Attchd|1986|RFn|2|445|TA|TA|Y|0|80|0|0|184|0|NA|NA|NA|0|WD|Abnorml|190000,00|N/a|20/12/2006
353|25/02/2018|06/07/2023 12:00:00|50|RL|60|9084|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Edwards|Artery|Norm|1Fam|1.5Fin|5|6|1941|1950|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|CBlock|TA|Fa|Mn|LwQ|236|Rec|380|0|GasA|TA|N|SBrkr|616|495|0|0|1|1|0|3|1|TA|5|Typ|0|NA|Detchd|1941|Unf|1|200|TA|Fa|Y|48|0|0|0|0|0|NA|NA|NA|0|ConLw|Normal|95000,00|N/a|20/3/2008
354|25/02/2018|06/08/2023 12:00:00|30|RM|60|8520|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|OldTown|Norm|Norm|1Fam|1Story|6|8|1928|2003|Gable|CompShg|VinylSd|VinylSd|None|0|TA|Gd|BrkTil|TA|TA|No|Unf|0|Unf|0|624|GasA|Gd|Y|SBrkr|720|0|0|0|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|2005|Unf|2|484|TA|TA|Y|106|0|0|0|0|0|NA|NA|NA|0|WD|Normal|105900,00|N/a|20/5/2010
355|25/02/2018|06/09/2023 12:00:00|50|RL|60|8400|Pave|NA|Reg|Bnk|AllPub|Inside|Gtl|SWISU|Norm|Norm|1Fam|1.5Fin|6|5|1940|2000|Gable|CompShg|Wd Sdng|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|LwQ|388|Unf|0|552|GasA|Ex|Y|SBrkr|1192|403|0|0|0|1|0|2|1|TA|6|Typ|2|Gd|Attchd|1940|Unf|1|240|TA|TA|Y|0|0|108|0|0|0|NA|NA|NA|0|WD|Normal|140000,00|N/a|20/6/2006
356|25/02/2018|06/10/2023 12:00:00|20|RL|105|11249|Pave|NA|IR2|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|1Story|6|5|1995|1995|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|Gd|PConc|Gd|Gd|No|ALQ|334|BLQ|544|322|GasA|Ex|Y|SBrkr|1200|0|0|1|0|2|0|3|1|Gd|6|Typ|0|NA|Attchd|1995|RFn|2|521|TA|TA|Y|0|26|0|0|0|0|NA|NA|NA|0|WD|Normal|177500,00|N/a|20/8/2007
357|25/02/2018|06/11/2023 12:00:00|20|RL|NA|9248|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|1Story|6|6|1992|1992|Gable|CompShg|HdBoard|HdBoard|BrkFace|106|TA|TA|PConc|Gd|TA|No|GLQ|560|Unf|0|598|GasA|Gd|Y|SBrkr|1167|0|0|1|0|2|0|3|1|Gd|6|Typ|0|NA|Attchd|1992|RFn|2|400|TA|TA|Y|120|26|0|0|0|0|NA|NA|NA|0|WD|Normal|173000,00|N/a|20/7/2009
358|25/02/2018|06/12/2023 12:00:00|120|RM|44|4224|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|MeadowV|Norm|Norm|TwnhsE|1Story|5|5|1976|1976|Gable|CompShg|CemntBd|CmentBd|None|0|TA|TA|PConc|Gd|TA|No|ALQ|874|Unf|0|268|GasA|TA|Y|SBrkr|1142|0|0|1|0|1|1|3|1|TA|6|Typ|1|Po|Attchd|1976|Fin|2|528|TA|TA|Y|536|90|0|0|0|0|NA|MnPrv|NA|0|WD|Normal|134000,00|N/a|20/8/2007
359|25/02/2018|06/13/2023 12:00:00|80|RL|92|6930|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|ClearCr|Norm|Norm|1Fam|SLvl|5|4|1958|1958|Hip|CompShg|Wd Sdng|ImStucc|BrkFace|120|TA|TA|CBlock|TA|TA|Av|BLQ|300|Rec|294|468|GasA|Ex|Y|FuseF|1352|0|0|0|1|1|0|3|1|Gd|6|Min2|0|NA|BuiltIn|1958|Unf|1|288|TA|TA|Y|168|0|294|0|0|0|NA|NA|NA|0|WD|Abnorml|130000,00|N/a|20/7/2006
360|25/02/2018|06/14/2023 12:00:00|60|RL|78|12011|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|NoRidge|Norm|Norm|1Fam|2Story|8|5|1998|1998|Gable|CompShg|VinylSd|VinylSd|BrkFace|530|Gd|TA|PConc|Gd|TA|Av|GLQ|956|Unf|0|130|GasA|Ex|Y|SBrkr|1086|838|0|1|0|2|1|3|1|Gd|7|Typ|1|TA|Attchd|1998|RFn|2|592|TA|TA|Y|208|75|0|0|374|0|NA|NA|NA|0|WD|Normal|280000,00|N/a|20/6/2006
361|25/02/2018|06/15/2023 12:00:00|85|RL|NA|7540|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|Mitchel|Norm|Norm|1Fam|SFoyer|6|6|1978|1978|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|CBlock|Gd|TA|Av|GLQ|773|Unf|0|115|GasA|Ex|Y|SBrkr|912|0|0|1|0|1|0|2|1|TA|5|Typ|1|TA|Attchd|1978|RFn|2|470|TA|TA|Y|0|0|0|0|192|0|NA|MnPrv|NA|0|WD|Normal|156000,00|N/a|20/6/2007
362|25/02/2018|06/16/2023 12:00:00|50|RL|NA|9144|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|BrkSide|Norm|Norm|1Fam|1.5Fin|5|5|1940|1982|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|CBlock|TA|TA|No|Rec|399|Unf|0|484|GasA|Gd|Y|SBrkr|988|517|0|1|0|1|0|3|1|TA|8|Typ|0|NA|Detchd|1940|Unf|1|240|TA|TA|N|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|145000,00|N/a|20/7/2008
363|25/02/2018|06/17/2023 12:00:00|85|RL|64|7301|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|Edwards|Norm|Norm|1Fam|SFoyer|7|5|2003|2003|Gable|CompShg|HdBoard|HdBoard|BrkFace|500|Gd|TA|Slab|NA|NA|NA|NA|0|NA|0|0|GasA|Ex|Y|SBrkr|495|1427|0|0|0|3|0|4|1|Gd|7|Typ|1|Ex|BuiltIn|2003|RFn|2|672|TA|TA|Y|0|0|177|0|0|0|NA|NA|NA|0|ConLD|Normal|198500,00|N/a|20/7/2009
364|25/02/2018|06/18/2023 12:00:00|160|RM|21|1680|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|BrDale|Norm|Norm|Twnhs|2Story|6|8|1972|2007|Gable|CompShg|HdBoard|HdBoard|BrkFace|510|TA|TA|CBlock|TA|TA|No|ALQ|162|Unf|0|321|GasA|Gd|Y|SBrkr|483|504|0|0|0|1|1|2|1|Gd|5|Typ|0|NA|Detchd|1972|Unf|1|264|TA|TA|Y|250|0|0|0|0|0|NA|NA|NA|0|WD|Normal|118000,00|N/a|20/5/2009
365|25/02/2018|06/19/2023 12:00:00|60|RL|NA|18800|Pave|NA|IR1|Lvl|AllPub|FR2|Gtl|NWAmes|Norm|Norm|1Fam|2Story|6|5|1976|1976|Gable|CompShg|HdBoard|HdBoard|BrkFace|120|TA|TA|PConc|Gd|TA|Mn|GLQ|712|Unf|0|84|GasA|TA|Y|SBrkr|790|784|0|1|0|2|1|3|1|TA|6|Typ|1|TA|Attchd|1976|Fin|2|566|TA|TA|Y|306|111|0|0|0|0|NA|NA|NA|0|WD|Normal|190000,00|N/a|20/7/2006
366|25/02/2018|06/20/2023 12:00:00|70|RM|59|10690|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|IDOTRR|Norm|Norm|1Fam|2Story|5|7|1920|1997|Hip|CompShg|VinylSd|VinylSd|None|0|TA|Gd|CBlock|TA|Fa|No|Rec|456|Unf|0|216|GasA|Gd|Y|FuseA|672|672|0|0|0|1|0|3|1|TA|6|Typ|0|NA|Detchd|1964|Unf|1|468|TA|Fa|Y|0|128|218|0|0|0|NA|NA|NA|0|WD|Normal|147000,00|N/a|20/7/2009
367|25/02/2018|06/21/2023 12:00:00|20|RL|NA|9500|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|6|5|1963|1963|Gable|CompShg|Plywood|Plywood|BrkFace|247|TA|TA|CBlock|Gd|TA|No|BLQ|609|Unf|0|785|GasA|Gd|Y|SBrkr|1394|0|0|1|0|1|1|3|1|TA|6|Typ|2|Gd|Attchd|1963|RFn|2|514|TA|TA|Y|0|76|0|0|185|0|NA|NA|NA|0|WD|Normal|159000,00|N/a|20/7/2009
368|25/02/2018|06/22/2023 12:00:00|80|RL|101|9150|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|1Fam|SLvl|6|5|1962|1962|Gable|Tar&Grv|Plywood|Plywood|BrkFace|305|TA|TA|CBlock|Gd|TA|Gd|GLQ|371|Unf|0|728|GasA|Gd|Y|SBrkr|1431|0|0|0|1|1|0|3|1|TA|6|Typ|1|Gd|Basment|1962|RFn|1|296|TA|TA|Y|64|110|0|0|0|0|NA|NA|NA|0|WD|Normal|165000,00|N/a|20/12/2008
369|25/02/2018|06/23/2023 12:00:00|20|RL|78|7800|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|6|1954|1954|Gable|CompShg|HdBoard|HdBoard|BrkFace|200|TA|TA|PConc|TA|TA|No|LwQ|540|Unf|0|728|GasA|Gd|Y|SBrkr|1268|0|0|0|0|1|0|2|1|TA|7|Typ|1|Gd|Attchd|1954|Fin|1|244|TA|TA|Y|0|98|0|0|0|0|NA|NA|NA|0|WD|Normal|132000,00|N/a|20/3/2010
370|25/02/2018|06/24/2023 12:00:00|20|RL|NA|9830|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|7|1959|2006|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|Gd|CBlock|TA|TA|No|ALQ|72|Rec|258|733|GasA|Ex|Y|SBrkr|1287|0|0|1|0|1|0|3|1|Gd|7|Typ|1|Gd|Detchd|1997|Fin|2|576|TA|TA|Y|364|17|0|0|182|0|NA|NA|NA|0|WD|Normal|162000,00|N/a|20/3/2010
371|25/02/2018|06/25/2023 12:00:00|60|RL|NA|8121|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|Norm|Norm|1Fam|2Story|6|5|2000|2000|Gable|CompShg|VinylSd|VinylSd|None|0|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|953|GasA|Ex|Y|SBrkr|953|711|0|0|0|2|1|3|1|TA|7|Typ|1|TA|Attchd|2000|RFn|2|460|TA|TA|Y|100|40|0|0|0|0|NA|NA|NA|0|WD|Normal|172400,00|N/a|20/1/2006
372|25/02/2018|06/26/2023 12:00:00|50|RL|80|17120|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|ClearCr|Feedr|Norm|1Fam|1.5Fin|4|4|1959|1959|Gable|CompShg|WdShing|Plywood|None|0|TA|TA|CBlock|NA|NA|NA|NA|0|NA|0|0|GasA|TA|Y|SBrkr|1120|468|0|0|0|2|0|4|1|TA|7|Min2|1|Gd|Detchd|1991|Fin|2|680|TA|TA|N|0|59|0|0|0|0|NA|NA|NA|0|WD|Normal|134432,00|N/a|20/7/2008
373|25/02/2018|06/27/2023 12:00:00|120|RL|50|7175|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|SawyerW|Norm|Norm|TwnhsE|1Story|6|5|1984|1984|Gable|CompShg|Plywood|Plywood|None|0|TA|TA|CBlock|Gd|TA|No|ALQ|623|LwQ|121|0|GasA|TA|Y|SBrkr|752|0|0|1|0|1|0|2|1|TA|4|Typ|0|NA|Attchd|1984|Unf|1|264|TA|TA|Y|353|0|0|0|90|0|NA|MnPrv|NA|0|WD|Normal|125000,00|N/a|20/2/2010
374|25/02/2018|06/28/2023 12:00:00|20|RL|79|10634|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|NAmes|Norm|Norm|1Fam|1Story|5|6|1953|1953|Gable|CompShg|MetalSd|MetalSd|None|0|TA|TA|PConc|TA|TA|No|BLQ|428|LwQ|180|0|GasA|TA|Y|SBrkr|1319|0|0|1|0|1|0|3|1|TA|5|Min2|0|NA|Attchd|1953|Unf|1|270|TA|TA|Y|66|0|0|0|0|0|NA|GdWo|NA|0|WD|Normal|123000,00|N/a|20/11/2009
375|25/02/2018|06/29/2023 12:00:00|60|RL|65|8200|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|2003|2004|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|847|GasA|Ex|Y|SBrkr|847|1081|0|0|0|2|1|4|1|Gd|8|Typ|1|Gd|BuiltIn|2003|Fin|2|434|TA|TA|Y|100|48|0|0|0|0|NA|NA|NA|0|WD|Normal|219500,00|N/a|20/7/2007
376|25/02/2018|06/30/2023 12:00:00|30|RL|NA|10020|Pave|NA|IR1|Low|AllPub|Inside|Sev|Edwards|Norm|Norm|1Fam|1Story|1|1|1922|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|Fa|Fa|BrkTil|Fa|Po|Gd|BLQ|350|Unf|0|333|GasA|Gd|N|FuseA|904|0|0|1|0|0|1|1|1|Fa|4|Maj1|0|NA|NA|NA|NA|0|0|NA|NA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|61000,00|N/a|20/3/2009
377|25/02/2018|07/01/2023 12:00:00|85|RL|57|8846|Pave|NA|IR1|Lvl|AllPub|CulDSac|Gtl|CollgCr|Norm|Norm|1Fam|SFoyer|5|5|1996|1996|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Av|GLQ|298|Unf|0|572|GasA|Ex|Y|SBrkr|914|0|0|0|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|1998|Unf|2|576|TA|TA|Y|0|0|0|0|0|0|NA|NA|NA|0|WD|Normal|148000,00|N/a|20/7/2006
378|25/02/2018|07/02/2023 12:00:00|60|FV|102|11143|Pave|NA|IR1|Lvl|AllPub|Corner|Gtl|Somerst|Norm|Norm|1Fam|2Story|8|5|2004|2005|Gable|CompShg|CemntBd|CmentBd|None|0|Gd|TA|PConc|Gd|TA|No|Unf|0|Unf|0|1580|GasA|Ex|Y|SBrkr|1580|886|0|0|0|3|0|4|1|Gd|8|Typ|1|Gd|Attchd|2004|RFn|2|610|TA|TA|Y|159|214|0|0|0|0|NA|NA|NA|0|WD|Normal|340000,00|N/a|20/12/2007
379|25/02/2018|07/03/2023 12:00:00|20|RL|88|11394|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|StoneBr|Norm|Norm|1Fam|1Story|9|2|2010|2010|Hip|CompShg|VinylSd|VinylSd|Stone|350|Gd|TA|PConc|Ex|TA|Av|GLQ|1445|Unf|0|411|GasA|Ex|Y|SBrkr|1856|0|0|1|0|1|1|1|1|Ex|8|Typ|1|Ex|Attchd|2010|Fin|3|834|TA|TA|Y|113|0|0|0|0|0|NA|NA|NA|0|New|Partial|394432,00|N/a|20/6/2010
380|25/02/2018|07/04/2023 12:00:00|60|RL|60|8123|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|Gilbert|RRAn|Norm|1Fam|2Story|6|5|2000|2000|Gable|CompShg|VinylSd|VinylSd|BrkFace|16|TA|TA|PConc|Gd|TA|No|Unf|0|Unf|0|982|GasA|Ex|Y|SBrkr|1007|793|0|0|0|2|1|3|1|TA|7|Typ|1|TA|Attchd|2000|Fin|2|463|TA|TA|Y|100|63|0|0|0|0|NA|NA|NA|0|WD|Normal|179000,00|N/a|20/6/2009
381|25/02/2018|07/05/2023 12:00:00|50|RL|50|5000|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|SWISU|Norm|Norm|1Fam|1.5Fin|5|6|1924|1950|Gable|CompShg|BrkFace|Wd Sdng|None|0|TA|TA|BrkTil|TA|TA|No|LwQ|218|Unf|0|808|GasA|TA|Y|SBrkr|1026|665|0|0|0|2|0|3|1|Gd|6|Typ|1|Gd|Detchd|1924|Unf|1|308|TA|TA|Y|0|0|242|0|0|0|NA|NA|NA|0|WD|Normal|127000,00|N/a|20/5/2010
382|25/02/2018|07/06/2023 12:00:00|20|FV|60|7200|Pave|Pave|Reg|Lvl|AllPub|Inside|Gtl|Somerst|Norm|Norm|1Fam|1Story|7|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|Gd|No|Unf|0|Unf|0|1293|GasA|Ex|Y|SBrkr|1301|0|0|1|0|2|0|2|1|Gd|5|Typ|1|Gd|Attchd|2006|RFn|2|572|TA|TA|Y|216|121|0|0|0|0|NA|NA|NA|0|New|Partial|187750,00|N/a|20/8/2006
383|25/02/2018|07/07/2023 12:00:00|60|RL|79|9245|Pave|NA|IR1|Lvl|AllPub|Inside|Gtl|CollgCr|Norm|Norm|1Fam|2Story|7|5|2006|2006|Gable|CompShg|VinylSd|VinylSd|None|0|Gd|TA|PConc|Gd|TA|Av|Unf|0|Unf|0|939|GasA|Ex|Y|SBrkr|939|858|0|0|0|2|1|3|1|Gd|8|Typ|0|NA|Attchd|2006|RFn|2|639|TA|TA|Y|144|53|0|0|0|0|NA|NA|NA|0|WD|Normal|213500,00|N/a|20/4/2007
384|25/02/2018|07/08/2023 12:00:00|45|RH|60|9000|Pave|NA|Reg|Lvl|AllPub|Corner|Gtl|SawyerW|Norm|Norm|1Fam|1.5Unf|6|3|1928|1950|Gable|CompShg|Wd Sdng|Wd Sdng|None|0|TA|TA|BrkTil|Fa|Fa|No|Unf|0|Unf|0|784|GasA|TA|N|FuseA|784|0|0|0|0|1|0|2|1|TA|5|Typ|0|NA|Detchd|1950|Unf|2|360|Fa|Fa|N|0|0|91|0|0|0|NA|NA|NA|0|WD|Normal|76000,00|N/a|20/10/2009
385|25/02/2018|07/09/2023 12:00:00|60|RL|NA|53107|Pave|NA|IR2|Low|AllPub|Corner|Mod|ClearCr|Feedr|Norm|1Fam|2Story|6|5|1992|1992|Gable|CompShg|HdBoard|HdBoard|None|0|Gd|TA|PConc|Gd|TA|Av|GLQ|985|Unf|0|595|GasA|Ex|Y|SBrkr|1079|874|0|1|0|2|1|3|1|Gd|9|Typ|2|Fa|Attchd|1992|Fin|2|501|TA|TA|Y|216|231|0|0|0|0|NA|NA|NA|0|WD|Normal|240000,00|N/a|20/6/2007
386|25/02/2018|07/10/2023 12:00:00|120|RL|43|3182|Pave|NA|Reg|Lvl|AllPub|Inside|Gtl|Blmngtn|Norm|Norm|TwnhsE|1Story|8|5|2004|2005|Gable|CompShg|VinylSd|VinylSd|BrkFace|16|Gd|TA|PConc|Gd|TA|No|GLQ|24|Unf|0|1232|GasA|Ex|Y|SBrkr|1269|0|0|0|0|2|0|2|1|Gd|6|Typ|1|TA|Attchd|2004|Fin|2|430|TA|TA|Y|146|20|0|0|144|0|NA|NA|NA|0|WD|Normal|192000,00|N/a|20/4/2010
387|25/02/2018|07/11/2023 12:00:00|50|RL|58|8410|Pave|NA|Reg|Lvl|AllPub|FR2|Gtl|Edwards|Feedr|Norm|1Fam|1.5Fin|5|3|1910|1996|Gambrel|CompShg|Wd Sdng|VinylSd|None|0|TA|Fa|PConc|TA|TA|No|Unf|0|Unf|0|658|GasA|TA|Y|SBrkr|658|526|0|0|0|1|0|5|1|TA|8|Typ|0|NA|NA|NA|NA|0|0|NA|NA|N|0|151|0|0|0|0|NA|NA|NA|0|WD|AdjLand|81000,00|N/a|20/5/2006
